r_fighter,b_fighter,height_diff,reach_diff,age_diff,strike_eff_diff,grapple_eff_diff,performance_diff,win_ratio_diff,r_fighter_win
Kevin Holland,Jack Della Maddalena,10.159999999999997,20.32000000000002,4.0,-1.2000000000000006,-0.05499999999999999,-0.41584382419069466,-0.17460317460317454,0
Raul Rosas Jr.,Terrence Mitchell,-2.5400000000000205,-17.78,-14.0,6.3999999999999995,-0.08499999999999999,-0.13346076743677787,0.11111111111111105,1
Daniel Zellhuber,Christos Giagos,7.619999999999976,15.240000000000009,-9.0,0.43999999999999995,0.19,0.3626134943611329,0.2881720430107527,1
Fernando Padilla,Kyle Nelson,5.079999999999984,12.699999999999989,-6.0,0.7999999999999998,0.03500000000000003,0.2693059927369834,0.0357142857142857,0
Loopy Godinez,Elise Reed,-2.5400000000000205,-5.0800000000000125,0.0,0.9499999999999997,0.15000000000000002,0.293075555129767,0.1636363636363637,1
Roman Kopylov,Josh Fremd,-10.159999999999997,-2.539999999999992,3.0,0.30999999999999917,0.42999999999999994,0.4313062082922927,0.1696428571428571,1
Tracy Cortez,Jasmine Jasudavicius,-5.0800000000000125,-7.6200000000000045,-5.0,2.1900000000000004,0.020000000000000018,0.1051533735902831,0.16666666666666663,1
Alex Reyes,Charlie Campbell,-2.539999999999992,2.539999999999992,9.0,-12.48,-0.5,-1.1203018971861047,-0.03529411764705892,0
Josefine Knutsson,Marnic Mann,7.6200000000000045,-10.159999999999997,-3.0,6.2299999999999995,0.63,0.6746901272674474,0.25,1
Israel Adesanya,Sean Strickland,7.6200000000000045,10.159999999999997,2.0,-0.7599999999999998,-0.285,-0.36761381769409673,0.04040404040404033,0
Tai Tuivasa,Alexander Volkov,-12.699999999999989,-12.699999999999989,-5.0,-3.1,-0.4099999999999999,-0.33484522530020555,-0.07294832826747721,0
Manel Kape,Felipe dos Santos,-5.0800000000000125,-5.0800000000000125,7.0,1.4800000000000004,0.5700000000000001,0.1088473808532997,-0.11499999999999999,1
Justin Tafa,Austen Lane,-15.240000000000009,-15.23999999999998,-7.0,-2.43,0.5,0.28299946111172647,-0.050000000000000044,1
Tyson Pedro,Anton Turkalj,-2.539999999999992,2.539999999999992,5.0,1.34,0.10499999999999998,0.22807577068507645,-0.012987012987012991,1
Carlos Ulberg,Da Woon Jung,0.0,-2.539999999999992,4.0,4.1,0.11499999999999999,0.5166891572685548,0.19480519480519476,1
Jack Jenkins,Chepe Mariscal,0.0,-2.539999999999992,-1.0,0.6400000000000001,0.030000000000000027,0.0034617374356702424,0.11818181818181828,0
Jamie Mullarkey,John Makdessi,10.159999999999997,15.240000000000009,-9.0,-1.3199999999999994,0.12000000000000005,-0.12446065965912301,0.07246376811594202,1
Nasrat Haqparast,Landon Quinones,2.5400000000000205,5.079999999999984,0.0,2.0000000000000018,-0.010000000000000009,-0.4835350292346885,0.050000000000000044,1
Blood Diamond,Charles Radtke,5.0800000000000125,10.159999999999997,2.0,1.5500000000000003,-0.21499999999999997,-0.003769885725747768,-0.2272727272727273,0
Shane Young,Gabriel Miranda,-7.6200000000000045,2.539999999999992,-3.0,3.0900000000000003,0.21000000000000002,0.32853707701012813,-0.12008281573498958,0
Kevin Jousset,Kiefer Crosbie,7.6200000000000045,12.699999999999989,-3.0,-4.16,0.5,-0.10699827555752472,0.10389610389610393,1
Ciryl Gane,Serghei Spivac,2.539999999999992,7.6200000000000045,5.0,3.5500000000000003,-0.31499999999999995,0.15599838333517946,0.05714285714285705,1
Manon Fiorot,Rose Namajunas,5.0800000000000125,0.0,2.0,2.5899999999999994,0.14500000000000002,0.3706903428227565,0.25,1
Benoit Saint Denis,Thiago Moises,5.0800000000000125,7.619999999999976,-1.0,2.2600000000000002,0.02999999999999997,0.35861284769520496,0.22023809523809523,1
Volkan Oezdemir,Bogdan Guskov,-2.539999999999992,-2.539999999999992,3.0,5.45,0.5650000000000001,0.5659979522245608,-0.09276018099547512,1
William Gomis,Yanis Ghemmouri,7.6200000000000045,10.159999999999997,-2.0,3.08,0.7050000000000001,0.4300766329063143,0.009523809523809601,1
Morgan Charriere,Manolo Zecchini,0.0,2.539999999999992,1.0,8.82,0.0,0.63876557461956,-0.07816091954022986,1
Taylor Lapilus,Caolan Loughran,0.0,12.699999999999989,4.0,4.309999999999999,0.515,0.3686145721376799,-0.025252525252525193,1
Ange Loosa,Rhys McKee,-10.159999999999997,-10.159999999999997,2.0,2.8500000000000014,0.5599999999999999,0.27699978444469076,0.14423076923076927,1
Nora Cornolle,Joselyne Edwards,-2.539999999999992,-7.6200000000000045,5.0,0.11999999999999988,-0.3,-0.3500752317968031,0.1527777777777778,1
Farid Basharat,Kleydson Rodrigues,7.6200000000000045,10.159999999999997,-2.0,0.1299999999999999,0.23999999999999994,0.0915386936749486,0.2727272727272727,1
Zarah Fairn,Jacqueline Cavalcanti,0.0,5.079999999999984,13.0,-8.650000000000002,-0.2,-0.6708429619694569,-0.3571428571428571,0
Max Holloway,Chan Sung Jung,10.159999999999997,-7.6200000000000045,-5.0,3.0099999999999993,0.1050000000000001,0.461766544618452,0.10124999999999995,1
Anthony Smith,Ryan Spann,-2.5400000000000205,-7.6200000000000045,3.0,-0.7999999999999998,-0.02999999999999997,-0.040999784444690435,-0.027272727272727226,1
Giga Chikadze,Alex Caceres,5.079999999999984,2.5400000000000205,0.0,-0.5899999999999999,-0.15000000000000002,-0.07284608752144328,0.2333333333333334,1
Rinya Nakamura,Fernie Garcia,0.0,2.539999999999992,-3.0,3.34,0.44000000000000006,0.5350749084638392,0.2857142857142857,1
Erin Blanchfield,Taila Santos,-5.079999999999984,-5.0800000000000125,-6.0,1.5100000000000002,-0.21500000000000008,0.19553664589950914,0.05944055944055948,1
Junior Tafa,Parker Porter,7.6200000000000045,0.0,-11.0,1.0500000000000005,-0.040000000000000036,-0.5219191637651525,0.2246376811594203,1
Waldo Cortes-Acosta,Lukasz Brzeski,0.0,0.0,1.0,1.29,-0.15999999999999998,0.1536138176940971,0.29370629370629364,1
Toshiomi Kazama,Garrett Armfield,2.5400000000000205,-2.5400000000000205,-1.0,-3.4899999999999998,0.020000000000000018,-0.40584360863538504,-0.0357142857142857,0
Chidi Njokuani,Michal Oleksiejczuk,7.6200000000000045,15.23999999999998,6.0,-0.10000000000000009,-0.12499999999999994,-0.20992218153948394,-0.07250000000000001,0
Song Kenan,Rolando Bedoya,2.539999999999992,-7.6200000000000045,7.0,-3.329999999999999,0.64,-0.2732272042775751,-0.08278867102396514,1
Billy Goff,Yusaku Kinoshita,-5.079999999999984,2.539999999999992,2.0,6.390000000000001,0.44999999999999996,0.9045338436804872,0.1515151515151516,1
Liang Na,JJ Aldrich,0.0,0.0,-4.0,-2.0700000000000003,-0.15500000000000003,-0.42192131931824634,0.046558704453441235,0
SeungWoo Choi,Jarno Errens,2.539999999999992,2.5400000000000205,2.0,1.7200000000000002,0.44999999999999996,0.3877677301726537,-0.037151702786377694,1
Aljamain Sterling,Sean O'Malley,-10.159999999999997,-2.539999999999992,5.0,-1.42,-0.17500000000000004,-0.38915175692546267,-0.09259259259259256,0
Zhang Weili,Amanda Lemos,0.0,-5.079999999999984,-2.0,3.6200000000000006,-0.010000000000000009,0.3243826256432978,0.12418300653594772,1
Da'Mon Blackshear,Mario Bautista,2.5400000000000205,7.6200000000000045,-1.0,-0.9299999999999997,-0.015000000000000013,-0.1489991377787624,-0.20000000000000007,0
Marlon Vera,Pedro Munhoz,5.0800000000000125,12.700000000000017,-7.0,-0.10000000000000053,0.039999999999999925,-0.1319221815394841,-0.014285714285714346,1
Chris Weidman,Brad Tavares,2.5400000000000205,10.159999999999997,4.0,-0.6400000000000001,0.0,-0.06723043760721636,-0.007836990595611382,0
Gregory Rodrigues,Denis Tiuliulin,5.0800000000000125,-5.0800000000000125,-4.0,1.9700000000000006,0.385,0.3823833800868808,0.21052631578947367,1
Kurt Holobaugh,Austin Hubbard,2.539999999999992,-2.539999999999992,6.0,-0.010000000000000675,-0.14499999999999996,0.04846065965912305,0.05434782608695654,1
Brad Katona,Cody Gibson,-10.160000000000025,-17.78,-5.0,0.20999999999999996,-0.14500000000000002,-0.06684619529909797,0.1926977687626774,1
Andre Petroski,Gerald Meerschaert,-2.539999999999992,-10.160000000000025,-3.0,0.7800000000000002,0.27,0.14015358914559262,0.09615384615384615,1
Andrea Lee,Natalia Silva,5.079999999999984,10.159999999999997,8.0,-1.75,-0.07000000000000006,-0.06969206726523192,-0.10822510822510822,0
Karine Silva,Maryna Moroz,-5.0800000000000125,0.0,-3.0,0.2699999999999996,-0.03500000000000003,-0.11899935333407186,0.12202380952380953,1
Vicente Luque,Rafael Dos Anjos,7.6200000000000045,12.699999999999989,-7.0,-0.3100000000000005,0.15499999999999997,0.2410755551297673,0.0066489361702127825,1
Cub Swanson,Hakeem Dawodu,0.0,-7.619999999999976,8.0,-1.2199999999999998,0.23999999999999994,0.012692929486469384,-0.031746031746031744,1
Khalil Rountree Jr.,Chris Daukaus,-5.0800000000000125,0.0,-1.0,-1.8400000000000003,-0.21999999999999997,-0.3885365381218545,0.09064327485380119,1
Polyana Viana,Iasmin Lucindo,5.079999999999984,2.5400000000000205,10.0,0.45999999999999996,-0.28,-0.16523065316252583,-0.06578947368421051,0
AJ Dobson,Tafon Nchukwi,2.539999999999992,-2.5400000000000205,2.0,-2.33,0.09000000000000008,-0.13146055188146866,0.1777777777777778,1
Josh Fremd,Jamie Pickett,5.079999999999984,-10.159999999999997,-6.0,1.3800000000000003,-0.2649999999999999,-0.10092315153837617,0.12228260869565222,1
JP Buys,Marcus McGhee,-7.6200000000000045,-5.079999999999984,-6.0,-2.75,-0.25,-0.4005371847877828,-0.28888888888888886,0
Terrance McKinney,Mike Breeden,0.0,7.619999999999976,-5.0,3.4800000000000004,0.12,-0.1047681612832726,0.0672268907563025,1
Francis Marshall,Isaac Dulgarian,5.079999999999984,2.539999999999992,-3.0,-7.28,-0.25,-0.600766221285488,-0.2222222222222222,0
Josh Parisian,Martin Buday,0.0,5.079999999999984,2.0,-0.4899999999999993,-0.355,-0.31692218153948415,-0.24675324675324684,0
Jaqueline Amorim,Montserrat Conejo Ruiz,7.6200000000000045,17.78,-2.0,5.779999999999999,-0.46499999999999997,0.21269012726744713,0.1607142857142857,1
Da'Mon Blackshear,Jose Johnson,-5.079999999999984,2.539999999999992,1.0,-0.8799999999999994,0.08500000000000002,0.19515261914670023,0.0,1
Juliana Miller,Luana Santos,2.5400000000000205,-2.5400000000000205,4.0,-12.020000000000001,-0.28,-1.9172193365087828,-0.2857142857142857,0
Cory Sandhagen,Rob Font,7.6200000000000045,-2.539999999999992,-5.0,0.04999999999999982,0.07999999999999996,0.013384781196391637,0.09523809523809523,1
Jessica Andrade,Tatiana Suarez,-10.159999999999997,-10.159999999999997,0.0,-1.58,-0.17499999999999993,0.23438262564329793,-0.32432432432432434,0
Dustin Jacoby,Kennedy Nzechukwu,-5.0800000000000125,-17.78,4.0,0.8499999999999996,-0.22500000000000003,0.007845656410824464,-0.04629629629629628,1
Diego Lopes,Gavin Tucker,12.700000000000017,15.240000000000009,-9.0,-2.5500000000000003,-0.275,-0.393998491112834,-0.0193965517241379,1
Tanner Boser,Aleksa Camur,2.5400000000000205,2.539999999999992,4.0,1.4799999999999995,-0.044999999999999984,-0.009692282820541465,-0.01041666666666663,1
Ignacio Bahamondes,Ludovit Klein,20.319999999999993,7.6200000000000045,-2.0,2.649999999999999,-0.21500000000000002,0.3543048071827817,-0.06315789473684219,0
Kyler Phillips,Raoni Barcelos,2.539999999999992,12.699999999999989,-8.0,1.6500000000000008,-0.05500000000000005,-0.02446152188036077,0.07342657342657344,1
Jeremiah Wells,Carlston Harris,-7.6200000000000045,-5.079999999999984,1.0,0.8899999999999999,0.29499999999999993,0.04953880145260314,-0.04166666666666663,0
Billy Quarantillo,Damon Jackson,-2.539999999999992,-2.539999999999992,-1.0,2.5399999999999996,0.06,0.5802268809446111,0.02398800599700157,1
Cody Durden,Jake Hadley,0.0,-7.6200000000000045,5.0,-0.029999999999999805,0.35000000000000003,0.080307932734768,-0.07142857142857151,1
Sean Woodson,Dennis Buzukja,12.700000000000017,20.319999999999993,5.0,3.04,0.29999999999999993,0.43069055837806614,0.16666666666666674,1
Dustin Poirier,Justin Gaethje,-5.0800000000000125,5.079999999999984,-1.0,1.3400000000000007,-0.0050000000000000044,-0.2309215348735556,-0.07828518173345755,0
Jan Blachowicz,Alex Pereira,-5.079999999999984,-2.539999999999992,4.0,-0.8500000000000001,-0.2599999999999999,-0.290690989488685,-0.09318181818181825,0
Derrick Lewis,Marcos Rogerio de Lima,5.0800000000000125,10.159999999999997,0.0,-0.6999999999999997,-0.135,-0.23222979094128804,0.03605769230769229,1
Tony Ferguson,Bobby Green,2.539999999999992,12.699999999999989,2.0,-1.6799999999999988,-0.04999999999999993,-0.18076826906092702,0.08328267477203655,0
Michael Chiesa,Kevin Holland,-5.0800000000000125,-15.240000000000009,4.0,-0.9999999999999993,0.09500000000000003,-0.2631517569254628,0.005714285714285672,0
Gabriel Bonfim,Trevin Giles,2.539999999999992,-5.0800000000000125,-5.0,-1.2600000000000002,0.22499999999999998,0.3238445786342775,0.17559523809523814,1
CJ Vergara,Vinicius Salvador,-2.5400000000000205,-5.0800000000000125,5.0,1.6099999999999994,-0.11499999999999999,0.036153373590283255,0.005882352941176561,1
Roman Kopylov,Claudio Ribeiro,-2.539999999999992,-5.0800000000000125,1.0,-0.7000000000000011,0.08499999999999996,0.12961532658126274,0.12380952380952381,1
Jake Matthews,Darrius Flowers,5.0800000000000125,5.079999999999984,0.0,3.569999999999999,-0.15500000000000003,-0.11153772367605641,0.09919028340080971,1
Matthew Semelsberger,Uros Medic,0.0,10.159999999999997,1.0,-2.7600000000000002,-0.18999999999999995,-0.2794602285485045,-0.17112299465240643,0
Miranda Maverick,Priscila Cachoeira,-10.159999999999997,0.0,-9.0,4.1,-0.040000000000000036,-0.0244611985473967,0.030959752321981338,1
Tom Aspinall,Marcin Tybura,5.0800000000000125,0.0,-8.0,4.75,0.43999999999999995,0.7222273120552299,0.07352941176470584,1
Molly McCann,Julija Stoliarenko,-7.6200000000000045,-10.159999999999997,3.0,2.529999999999999,-0.06999999999999995,0.38222838983177687,0.16040100250626566,0
Nathaniel Wood,Andre Fili,-12.700000000000017,-12.700000000000017,-3.0,1.9900000000000002,0.010000000000000009,0.2749982755575249,0.08173076923076927,1
Paul Craig,Andre Muniz,5.0800000000000125,-5.0800000000000125,3.0,-0.5800000000000001,-0.08000000000000002,-0.025230976495489776,-0.11310344827586205,1
Jai Herbert,Fares Ziam,0.0,5.0800000000000125,9.0,-1.27,-0.15500000000000003,-0.13799989222234532,-0.11111111111111116,0
Lerone Murphy,Josh Culibao,-2.5400000000000205,0.0,3.0,1.8599999999999999,0.10000000000000003,0.15938381119749956,0.1428571428571429,1
Davey Grant,Daniel Marcos,2.539999999999992,0.0,7.0,-0.22999999999999998,-0.18500000000000005,-0.12953837034198445,-0.31818181818181823,0
Danny Roberts,Jonny Parsons,10.159999999999997,12.700000000000017,4.0,-0.3100000000000005,-5.551115123125783e-17,-0.21092185820651987,-0.05769230769230771,0
Marc Diakiese,Joel Alvarez,-12.699999999999989,-10.160000000000025,0.0,-0.3799999999999999,0.49000000000000005,0.06538553563997462,-0.16123188405797095,0
Mick Parkin,Jamal Pogues,2.539999999999992,5.079999999999984,1.0,1.5300000000000002,-0.1150000000000001,0.12176816128327261,0.2857142857142857,1
Makhmud Muradov,Bryan Barberena,5.0800000000000125,7.6200000000000045,-1.0,0.8599999999999999,0.3600000000000001,0.03253955589618607,0.1440162271805273,1
Ketlen Vieira,Pannie Kianzad,2.539999999999992,5.0800000000000125,1.0,-2.0,0.17500000000000004,-0.16122925205301464,0.11519607843137247,1
Chris Duncan,Yanal Ashmouz,2.5400000000000205,7.6200000000000045,2.0,3.6099999999999994,0.19500000000000006,0.29415218803608156,0.04166666666666663,1
Shauna Bannon,Bruna Brasil,-2.539999999999992,0.0,0.0,0.3700000000000001,-0.42999999999999994,-0.2003078249571134,0.14102564102564108,0
Jafel Filho,Daniel Barez,2.5400000000000205,5.0800000000000125,-4.0,1.2100000000000004,-0.19999999999999996,-0.33153696923247333,0.10606060606060608,1
Jack Della Maddalena,Bassil Hafez,0.0,2.539999999999992,-4.0,5.7700000000000005,0.185,0.7819957966714669,0.2735042735042734,1
Ottman Azaitar,Francisco Prado,-5.0800000000000125,5.0800000000000125,12.0,1.1400000000000006,0.375,0.43538273342095246,-0.05641025641025643,0
Albert Duraev,JunYong Park,2.539999999999992,5.0800000000000125,2.0,-1.2999999999999998,-0.12,-0.26999838333517934,-0.010822510822510845,0
Norma Dumont,Chelsea Chandler,-2.539999999999992,-2.539999999999992,0.0,1.36,0.3499999999999999,0.24769206726523163,0.11904761904761907,1
Nazim Sadykhov,Terrance McKinney,0.0,-10.159999999999997,0.0,-2.7299999999999995,0.08000000000000007,0.1030765251286595,0.10389610389610393,1
Tucker Lutz,Melsik Baghdasaryan,-2.539999999999992,5.079999999999984,-2.0,-1.73,0.20499999999999996,-0.14953718478778288,-0.050000000000000044,0
Viktoriia Dudakova,Istela Nunes,2.539999999999992,2.5400000000000205,-7.0,0.5100000000000002,0.20499999999999996,-0.17938305675391653,0.4545454545454546,1
Austin Lingo,Melquizael Costa,0.0,-2.539999999999992,2.0,-3.580000000000001,0.31000000000000005,-0.05084511752255094,-0.019230769230769273,0
Evan Elder,Genaro Valdez,2.5400000000000205,0.0,-5.0,2.83,-0.15000000000000002,0.04946098299208734,0.03076923076923077,1
Tyson Nam,Azat Maksum,0.0,-5.0800000000000125,12.0,1.2300000000000009,0.345,0.2484608752144325,-0.41666666666666663,0
Alexander Munoz,Carl Deaton,5.079999999999984,7.6200000000000045,-1.0,-0.7100000000000002,0.44999999999999996,0.4290751240191484,0.06944444444444442,1
Ashlee Evans-Smith,Ailin Perez,7.6200000000000045,2.5400000000000205,7.0,-2.34,-0.265,0.013691420599303727,-0.31818181818181823,0
Alexander Volkanovski,Yair Rodriguez,-12.700000000000017,0.0,4.0,2.210000000000001,0.09999999999999992,0.2529987066681436,0.096551724137931,1
Brandon Moreno,Alexandre Pantoja,5.0800000000000125,7.6200000000000045,-4.0,-0.20000000000000018,-0.0050000000000000044,-0.06207641735100489,-0.13870967741935492,0
Robert Whittaker,Dricus Du Plessis,-2.539999999999992,-7.6200000000000045,3.0,-2.0800000000000005,0.15499999999999997,-0.22222871316474124,-0.12784090909090906,0
Jalin Turner,Dan Hooker,7.6200000000000045,5.0800000000000125,-5.0,1.0699999999999994,0.07999999999999996,0.1176915283769584,0.00952380952380949,0
Bo Nickal,Val Woodburn,12.699999999999989,5.079999999999984,-3.0,10.100000000000001,-0.25,-0.014230437607216428,0.125,1
Robbie Lawler,Niko Price,-2.539999999999992,-5.079999999999984,7.0,-0.6800000000000002,0.22499999999999998,-0.07515251136904566,-0.029644268774703497,1
Tatsuro Taira,Edgar Chairez,0.0,-2.539999999999992,-4.0,3.63,0.28,0.20753793923136565,0.33333333333333337,1
Yazmin Jauregui,Denise Gomes,2.5400000000000205,2.539999999999992,1.0,0.2400000000000002,0.09999999999999998,0.23346033632615903,0.18181818181818177,0
Jimmy Crute,Alonzo Menifield,5.0800000000000125,-5.079999999999984,-9.0,-0.08999999999999986,0.05999999999999994,-0.01723065316252559,-0.07189542483660127,0
Vitor Petrino,Marcin Prachnio,-2.539999999999992,7.6200000000000045,-9.0,-1.7199999999999998,0.41999999999999993,-0.1475365381218544,0.30434782608695654,1
Cameron Saaiman,Terrence Mitchell,-5.0800000000000125,-17.78,-11.0,8.68,0.15000000000000002,0.4798436086353851,0.12222222222222223,1
Shannon Ross,Jesus Aguilar,5.079999999999984,10.159999999999997,7.0,-3.01,0.315,0.6948420997482194,-0.19913419913419916,0
Kamuela Kirk,Esteban Ribovics,0.0,15.240000000000009,2.0,-5.41,-0.265,-0.5038437164130399,-0.2564102564102565,0
Sean Strickland,Abus Magomedov,-2.5400000000000205,-5.0800000000000125,-1.0,3.2100000000000004,-0.010000000000000009,0.2802290364977049,0.06723484848484851,1
Damir Ismagulov,Grant Dawson,0.0,5.0800000000000125,3.0,0.21999999999999975,0.10999999999999999,0.13999967666703572,0.019323671497584516,0
Max Griffin,Michael Morales,-2.539999999999992,-7.6200000000000045,14.0,-1.5300000000000002,-0.1100000000000001,-0.17546055188146858,-0.3448275862068966,0
Ariane Lipski,Melissa Gatto,2.539999999999992,-5.079999999999984,2.0,-1.1100000000000003,0.22000000000000003,0.07407695623927835,0.0,1
Ismael Bonfim,Benoit Saint Denis,-7.6200000000000045,-5.079999999999984,0.0,1.92,0.03500000000000003,0.0336928217088146,-0.10248447204968947,0
